username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
earlconf;2017-09-14 08:30;0;2;"Let's do this all again! #EARLConf2017 pic.twitter.com/OZc9HYPdNL";;;#EARLConf2017;"908231409915056128";https://twitter.com/earlconf/status/908231409915056128
dmi3k;2017-09-14 08:26;1;4;"Dark but beautiful instance of @NSSDeviations podcast: http:// nssdeviations.com/45-analogy-cor ner-after-dark … Looking forward to hearing more from @hspter at #EARLconf2017";;@NSSDeviations @hspter;#EARLconf2017;"908230365067857920";https://twitter.com/dmi3k/status/908230365067857920
dmi3k;2017-09-14 06:52;1;3;"Tower bridge in the night #EARLconf2017 pic.twitter.com/9fpImU3oxw";;;#EARLconf2017;"908206925027913728";https://twitter.com/dmi3k/status/908206925027913728
dmi3k;2017-09-14 06:52;1;4;"#EARLconf2017 on the river pic.twitter.com/xDRc2pkUOE";;;#EARLconf2017;"908206807499382784";https://twitter.com/dmi3k/status/908206807499382784
dmi3k;2017-09-14 06:50;1;2;"Interesting solution for Long Term Protection at #partnerRe packaging code, and input into a reproducible "run" pack #EARLconf2017 pic.twitter.com/r18kZaC5aR";;;#partnerRe #EARLconf2017;"908206188122263552";https://twitter.com/dmi3k/status/908206188122263552
dmi3k;2017-09-14 06:43;2;6;"So many good Excel->R applications popping up everywhere. Liberating finance industry from ugly spreadsheet dominion #EARLconf2017 pic.twitter.com/8yNPQJivoB";;;#EARLconf2017;"908204486442803202";https://twitter.com/dmi3k/status/908204486442803202
dmi3k;2017-09-14 06:35;2;3;"Awesome presentation from @richatmango about use of R6 in developing cashflow model for a bank #EARLconf2017 pic.twitter.com/6pRu7q7oDe";;@richatmango;#EARLconf2017;"908202527639957509";https://twitter.com/dmi3k/status/908202527639957509
IlkkaSaari;2017-09-14 01:22;0;0;"#EISAPEC17 #EidAladha #EidMubarak #EIJ17 #EOExperience #eoe #EOY #EoS #EpisodeIX #Epic #EP2017 #euets #EARLConf2017 https://www. youtube.com/watch?v=gR_KHp Y-1II …";;;#EISAPEC17 #EidAladha #EidMubarak #EIJ17 #EOExperience #eoe #EOY #EoS #EpisodeIX #Epic #EP2017 #euets #EARLConf2017;"908123705741594624";https://twitter.com/IlkkaSaari/status/908123705741594624
MikeRSpencer;2017-09-13 21:49;0;1;"@scottish_water have some nice graphics: http://www. scottishwater.co.uk/you-and-your-h ome/your-home/keep-the-water-cycle-running-smoothly/keep-the-water-cycle-running-smoothly-videos … Sad I'm not at #EARLConf2017 this year, but enjoyed #DataScientistV2 today!";;@scottish_water;#EARLConf2017 #DataScientistV2;"908070126435667969";https://twitter.com/MikeRSpencer/status/908070126435667969
yobrenoops;2017-09-13 20:06;0;1;"An amazing day at #EARLConf2017 . Topped off by seeing Jason and Adam from my old BT team. Unfortunately they don't share my love for #rstats pic.twitter.com/8K3gbSaHTw";;;#EARLConf2017 #rstats;"908044230513364992";https://twitter.com/yobrenoops/status/908044230513364992
CSJCampbell;2017-09-13 19:55;3;4;"On the boat at #EARLConf2017 with @MangoTheCat pic.twitter.com/aplX7gPQcH";;@MangoTheCat;#EARLConf2017;"908041455830171648";https://twitter.com/CSJCampbell/status/908041455830171648
d4tagirl;2017-09-13 17:50;1;14;"So much #EARLConf2017 FOMO and then suddenly I came across my hubby's pics at @JennyBryan 's talk https:// twitter.com/hspter/status/ 907893327571378177 …";;@JennyBryan;#EARLConf2017;"908009928589225991";https://twitter.com/d4tagirl/status/908009928589225991
ian_castill0;2017-09-13 17:48;1;2;"E. P. I. C. slide from @JennyBryan #rstats #rstudio #EARLconf2017 https:// twitter.com/revodavid/stat us/907897658689417217 …";;@JennyBryan;#rstats #rstudio #EARLconf2017;"908009449767493634";https://twitter.com/ian_castill0/status/908009449767493634
owenjonesuob;2017-09-13 17:34;1;2;"Brilliant talks from Jessica Peterka-Bonetta, Dr Tim Paulden and Daniel Dalevi at #EARLConf2017 this afternoon! (So much fun to chair ) pic.twitter.com/9yCyigsqxu";;;#EARLConf2017;"908005964011462656";https://twitter.com/owenjonesuob/status/908005964011462656
MangoMattGlover;2017-09-13 17:28;2;2;"It's Pimm's o'clock at the @earlconf ! Who knew an alcohol reception was so popular?! #EARLconf2017 pic.twitter.com/VR5nxyhYsH";;@earlconf;#EARLconf2017;"908004508516667392";https://twitter.com/MangoMattGlover/status/908004508516667392
earlconf;2017-09-13 17:23;1;2;"It's time for @PimmsGB #EARLConf2017 pic.twitter.com/mUuLeAmnE6";;@PimmsGB;#EARLConf2017;"908003087423602690";https://twitter.com/earlconf/status/908003087423602690
yobrenoops;2017-09-13 17:07;1;3;"Forecasting is a huge part of how analytics can support business goals. It's good of Facebook to help us be even better at it! #EARLConf2017 pic.twitter.com/qTYwewYbJh";;;#EARLConf2017;"907999178516811777";https://twitter.com/yobrenoops/status/907999178516811777
LauraSMango;2017-09-13 16:44;1;2;"Well who knew I'm a data wrangler? #wrangle #EARLConf2017 pic.twitter.com/1zxz1MAyOm";;;#wrangle #EARLConf2017;"907993270734778368";https://twitter.com/LauraSMango/status/907993270734778368
nic_crane;2017-09-13 16:41;2;2;"R, Shiny, and AWS to predict complex time series with awesomely accurate results! #EARLConf2017 pic.twitter.com/d9GXFZw2mo";;;#EARLConf2017;"907992583154040833";https://twitter.com/nic_crane/status/907992583154040833
CSJCampbell;2017-09-13 16:41;1;0;"Tom from @peak_bi presenting on #rstats #MachineLearning for car sales data at #EARLConf2017";;@peak_bi;#rstats #MachineLearning #EARLConf2017;"907992531375460352";https://twitter.com/CSJCampbell/status/907992531375460352
chrissyatmango;2017-09-13 16:37;1;1;"Up now Daniel Dalevi AstraZeneca #EARLconf2017 pic.twitter.com/RWifxSWrUr";;;#EARLconf2017;"907991725699989504";https://twitter.com/chrissyatmango/status/907991725699989504
aimeegott_R;2017-09-13 16:21;5;6;"Amazing to hear of great work being done in Exeter teaching #rstats and #datascience to the next generation of data scientists #EARLConf2017 pic.twitter.com/saPtukpsLw";;;#rstats #datascience #EARLConf2017;"907987518859223040";https://twitter.com/aimeegott_R/status/907987518859223040
neilcharles_uk;2017-09-13 16:20;3;2;"Practical statistics in the new A Level maths exam. Hurrah! #EARLConf2017 pic.twitter.com/M4ZDlDhLVv";;;#EARLConf2017;"907987264445304833";https://twitter.com/neilcharles_uk/status/907987264445304833
dougashton;2017-09-13 16:16;2;3;"The R class wars seem to be lining up behind R6 (although I still love S3 #EARLConf2017 #earlconf pic.twitter.com/ZLCZpXlHQe";;;#EARLConf2017 #earlconf;"907986408018771968";https://twitter.com/dougashton/status/907986408018771968
yobrenoops;2017-09-13 16:15;4;6;"Shiny has been a big part of today. Seeing how this scales up in a big organisation. #EARLConf2017 pic.twitter.com/A9FASqAdt9";;;#EARLConf2017;"907986128841699329";https://twitter.com/yobrenoops/status/907986128841699329
earlconf;2017-09-13 16:10;2;5;"Fascinating and inspiring talk from Tim Paulden on making #Exeter an analytical city #Exetercityfutures #EARLConf2017 pic.twitter.com/vdA6Fx1iNG";;;#Exeter #Exetercityfutures #EARLConf2017;"907984913491689472";https://twitter.com/earlconf/status/907984913491689472
nic_crane;2017-09-13 16:09;5;9;"Scaling Shiny apps up to 700 users! Using nginx to deal with authorisation and the shiny.semantic package to customise the UI #EARLConf2017 pic.twitter.com/KQE8DPGqhn";;;#EARLConf2017;"907984540337152001";https://twitter.com/nic_crane/status/907984540337152001
CSJCampbell;2017-09-13 16:07;2;2;"@richatmango from @MangoTheCat presenting on building cashflow framework at #EARLConf2017";;@richatmango @MangoTheCat;#EARLConf2017;"907984041424691200";https://twitter.com/CSJCampbell/status/907984041424691200
neilcharles_uk;2017-09-13 16:01;1;2;"Talking about the fun we have building new tools in #rstats and Shiny @MediaComNorth and @MediaComUK #EARLConf2017 https:// twitter.com/yobrenoops/sta tus/907960228678959104 …";;@MediaComNorth @MediaComUK;#rstats #EARLConf2017;"907982558125838336";https://twitter.com/neilcharles_uk/status/907982558125838336
yobrenoops;2017-09-13 15:59;3;1;"Sentiment with Emoji modifiers. An interesting problem to tackle. #EARLConf2017 pic.twitter.com/ucRhtKEx5t";;;#EARLConf2017;"907982192667742209";https://twitter.com/yobrenoops/status/907982192667742209
tapundemek;2017-09-13 15:50;1;3;"Poor Mr Bloggs #EARLConf2017 @earlconf pic.twitter.com/hmqtASInUi";;@earlconf;#EARLConf2017;"907979697732116480";https://twitter.com/tapundemek/status/907979697732116480
MangoMattGlover;2017-09-13 15:45;2;6;"" : Sentiment analysis with emojis" at #EARLconf2017 , very popular topic! #Rstats pic.twitter.com/y6VOnlTquG";;;#EARLconf2017 #Rstats;"907978663391526912";https://twitter.com/MangoMattGlover/status/907978663391526912
nic_crane;2017-09-13 15:45;5;10;"Grace Meyer talking about when Shiny apps are *too* good and Shiny addiction! #EARLConf2017 pic.twitter.com/WdTgvglmJQ";;;#EARLConf2017;"907978438459498496";https://twitter.com/nic_crane/status/907978438459498496
dmi3k;2017-09-13 15:38;3;3;"Insurance people are tough: "one of us in this room will develop cancer in the next few years. Guaranteed" #EARLconf2017 pic.twitter.com/sMgnyI7J4w";;;#EARLconf2017;"907976863934554113";https://twitter.com/dmi3k/status/907976863934554113
hfcfrick;2017-09-13 15:38;8;14;"A little history lesson from Jessica Peterka-Bonetta at #EARLConf2017 : these are the first emojis #RLadies cc @ma_salmon @dataandme pic.twitter.com/xFqcC0dAHR";;@ma_salmon @dataandme;#EARLConf2017 #RLadies;"907976731558072320";https://twitter.com/hfcfrick/status/907976731558072320
CSJCampbell;2017-09-13 15:35;2;4;"Urszula from @PartnerReNews presenting on modelling in #rstats at #EARLConf2017 pic.twitter.com/mP8JerRdA2";;@PartnerReNews;#rstats #EARLConf2017;"907975906639142912";https://twitter.com/CSJCampbell/status/907975906639142912
ThePierLo;2017-09-13 15:34;1;3;"Feeling sentimental #EARLConf2017 pic.twitter.com/hwsVWSFIgC";;;#EARLConf2017;"907975703685156864";https://twitter.com/ThePierLo/status/907975703685156864
richatmango;2017-09-13 15:16;2;6;"Nice geek badges from the @RSS_DSS stand at #EARLConf2017 pic.twitter.com/84X8FYIAby";;@RSS_DSS;#EARLConf2017;"907971204484669440";https://twitter.com/richatmango/status/907971204484669440
yobrenoops;2017-09-13 15:12;5;4;"Always insightful to hear the journeys other going on in bringing R into their businesses. #EARLConf2017 pic.twitter.com/4toFYgGu6x";;;#EARLConf2017;"907970339916992512";https://twitter.com/yobrenoops/status/907970339916992512
dmi3k;2017-09-13 14:52;1;1;"Data community development and lessons learned from @bankofengland #EARLconf2017 pic.twitter.com/8bcy8Mt8yW";;@bankofengland;#EARLconf2017;"907965297113620481";https://twitter.com/dmi3k/status/907965297113620481
DTsar3;2017-09-13 14:48;1;7;"I feel like The Doctor is explaining behavioural insights to me. Awesome talk #EARLconf2017 pic.twitter.com/6TE0uffYyQ";;;#EARLconf2017;"907964101854461952";https://twitter.com/DTsar3/status/907964101854461952
Josepespasa;2017-09-13 14:42;1;2;"The journey of @bankofengland Data and Stats division into R by Luisa Pires #EARLConf2017 pic.twitter.com/NYYKnEPXYG";;@bankofengland;#EARLConf2017;"907962711182585856";https://twitter.com/Josepespasa/status/907962711182585856
nic_crane;2017-09-13 14:40;1;2;"Data science journey at the Bank of England #EARLConf2017 pic.twitter.com/B9to8YLeoo";;;#EARLConf2017;"907962217898934272";https://twitter.com/nic_crane/status/907962217898934272
dmi3k;2017-09-13 14:40;1;1;"Selling points and organizational journey to #RStats by @bankofengland #EARLconf2017 pic.twitter.com/pHGX9yG94O";;@bankofengland;#RStats #EARLconf2017;"907962139394154496";https://twitter.com/dmi3k/status/907962139394154496
MangoTheCat;2017-09-13 14:37;1;3;"Thanks so much for your great keynote @_datasmith - such a great opener for #EARLconf2017";;@_datasmith;#EARLconf2017;"907961401783848962";https://twitter.com/MangoTheCat/status/907961401783848962
Lynn_M_Pope;2017-09-13 14:34;1;4;""Behaviour is the most predictive component of whether a collision will be severe or fatal." James Lawrence. #EARLConf2017 pic.twitter.com/oZzYtwHj94";;;#EARLConf2017;"907960590676762624";https://twitter.com/Lynn_M_Pope/status/907960590676762624
yobrenoops;2017-09-13 14:32;2;5;"Great seeing how the use of Shiny can evangelise the use of R in a marketing organisation. #EARLConf2017 pic.twitter.com/re4BI5fSVO";;;#EARLConf2017;"907960228678959104";https://twitter.com/yobrenoops/status/907960228678959104
CSJCampbell;2017-09-13 14:32;2;4;"Luisa from @bankofengland presenting on #rstats journey at #EARLConf2017 pic.twitter.com/J0ZUtY4w7v";;@bankofengland;#rstats #EARLConf2017;"907960207598395394";https://twitter.com/CSJCampbell/status/907960207598395394
dmi3k;2017-09-13 14:29;0;1;"Awesome BI-markdown-shiny continuum for facilitating decision making in advertising @neilcharles_uk #EARLConf2017 pic.twitter.com/4dI2AQI3wD";;@neilcharles_uk;#EARLConf2017;"907959517245210624";https://twitter.com/dmi3k/status/907959517245210624
PaulOwens_;2017-09-13 14:27;2;2;"Great presentation on building Shiny apps in a marketing agency from @neilcharles_uk #EARLconf2017 @earlconf pic.twitter.com/5eK8vK3IsD";;@neilcharles_uk @earlconf;#EARLconf2017;"907958980487647232";https://twitter.com/PaulOwens_/status/907958980487647232
NeilForrest;2017-09-13 14:20;1;2;"#EARLConf2017 @neilcharles_uk great talk on shiny use in marketing campaign planning and his toolkit pic.twitter.com/aenBbgD5lq";;@neilcharles_uk;#EARLConf2017;"907957058103857153";https://twitter.com/NeilForrest/status/907957058103857153
_datasmith;2017-09-13 14:12;1;9;"Thanks for having me #EARLConf2017 & @MangoTheCat , great audience, qs & follow-up. Would have loved to stay longer - some great sessions";;@MangoTheCat;#EARLConf2017;"907955140325453824";https://twitter.com/_datasmith/status/907955140325453824
nic_crane;2017-09-13 14:10;1;6;"Demonstrating the value of data science at Investec #EARLConf2017 pic.twitter.com/KFvQXboXAC";;;#EARLConf2017;"907954659880521728";https://twitter.com/nic_crane/status/907954659880521728
ThePierLo;2017-09-13 14:09;1;3;"Shiny apps in the media #EARLConf2017 pic.twitter.com/4ewkUWVz1F";;;#EARLConf2017;"907954490107682816";https://twitter.com/ThePierLo/status/907954490107682816
ThePierLo;2017-09-13 14:08;1;1;"Looking at what's happening in R - definitely we should investigate more #statoil #EARLConf2017";;;#statoil #EARLConf2017;"907954033603817472";https://twitter.com/ThePierLo/status/907954033603817472
owenjonesuob;2017-09-13 14:06;1;3;"Dr Florian Gomez from @PartnerReNews is talking about using R and #rshiny to create business dashboards for life reinsurance #EARLConf2017 pic.twitter.com/h6XibHAHVL";;@PartnerReNews;#rshiny #EARLConf2017;"907953608339189760";https://twitter.com/owenjonesuob/status/907953608339189760
CSJCampbell;2017-09-13 14:04;1;1;"Lydon from @Investec presenting on R models with data flow at #EARLConf2017 pic.twitter.com/ipuJv1ciFA";;@Investec;#EARLConf2017;"907953096059441152";https://twitter.com/CSJCampbell/status/907953096059441152
itsjustkonrad;2017-09-13 14:01;1;2;""Risks in insurance include longevity, what if people live to long?" #EARLConf2017";;;#EARLConf2017;"907952360890216448";https://twitter.com/itsjustkonrad/status/907952360890216448
smacc76;2017-09-13 13:59;1;2;"@earlconf Great talks so far at #EARLConf2017 . Also here looking for an R/SQL Dev to join my team in City. Get in touch to find out more.";;@earlconf;#EARLConf2017;"907951833783717888";https://twitter.com/smacc76/status/907951833783717888
niklzgames;2017-09-13 13:58;1;3;"The perfect USB hub doesn't exis... #EARLConf2017 #Microsoft pic.twitter.com/k4qrDyM3aS";;;#EARLConf2017 #Microsoft;"907951664841281536";https://twitter.com/niklzgames/status/907951664841281536
yobrenoops;2017-09-13 13:58;2;7;"Interesting different take on analysing customer feedback. Definitely going to try some of these approaches. #EARLConf2017 pic.twitter.com/vwX0c2c0BI";;;#EARLConf2017;"907951550848479232";https://twitter.com/yobrenoops/status/907951550848479232
DTsar3;2017-09-13 13:49;2;4;"Best data science teams - diverse #EARLConf2017 by Gwilym Morrison. @aedfletcher I told you puppies were the best way to go pic.twitter.com/SnwWd2EkTN";;@aedfletcher;#EARLConf2017;"907949466807914496";https://twitter.com/DTsar3/status/907949466807914496
dmi3k;2017-09-13 13:48;0;0;"Dear @TIBCO , "drag & drop" is NOT something to brag about to data scientists. No git, difficult to audit, not scalable. #EARLconf2017 pic.twitter.com/P9ZBsuBApp";;@TIBCO;#EARLconf2017;"907949136602963969";https://twitter.com/dmi3k/status/907949136602963969
nic_crane;2017-09-13 13:47;1;1;"TIBCO analytics at #EARLConf2017 pic.twitter.com/ovUUxPlL3z";;;#EARLConf2017;"907948956935696384";https://twitter.com/nic_crane/status/907948956935696384
steve_m_jones18;2017-09-13 13:38;4;2;"#EARLConf2017 Great conference at a great location @EARLConf2017";;@EARLConf2017;#EARLConf2017;"907946468719427585";https://twitter.com/steve_m_jones18/status/907946468719427585
neilcharles_uk;2017-09-13 13:37;1;6;"Feels like my Twitter feed today is some kind of data science dance off between #Alteryx17 and #EARLConf2017";;;#Alteryx17 #EARLConf2017;"907946317657362439";https://twitter.com/neilcharles_uk/status/907946317657362439
aimeegott_R;2017-09-13 13:37;3;6;"Polar exploration and its connection to skills in a #rstats team. Loving the talks at #EARLConf2017 pic.twitter.com/GCWxjoiTvC";;;#rstats #EARLConf2017;"907946230348763137";https://twitter.com/aimeegott_R/status/907946230348763137
Lynn_M_Pope;2017-09-13 13:37;1;1;"Gwilym Morrison, Royal London, team and skills fundamental to success! #EARLConf2017 pic.twitter.com/VZ2Rkf8EVR";;;#EARLConf2017;"907946214381015041";https://twitter.com/Lynn_M_Pope/status/907946214381015041
olga_mie;2017-09-13 13:36;1;4;"If you are at #EARLConf2017 dont miss @itsjustkonrad talk #shiny #rstats https:// twitter.com/itsjustkonrad/ status/907900272680296448 …";;@itsjustkonrad;#EARLConf2017 #shiny #rstats;"907946096483344384";https://twitter.com/olga_mie/status/907946096483344384
CSJCampbell;2017-09-13 13:35;3;4;"Lou from @TIBCO presenting at #EARLConf2017 on making data science accessible pic.twitter.com/UcbEzwbm8Z";;@TIBCO;#EARLConf2017;"907945863552667648";https://twitter.com/CSJCampbell/status/907945863552667648
nelly289;2017-09-13 13:10;1;2;"Great Keynote from @jennyBryan i use a lot of her packages, also good to hear Gov making good progress with @DataSciCampus #EARLConf2017";;@jennyBryan @DataSciCampus;#EARLConf2017;"907939432145342465";https://twitter.com/nelly289/status/907939432145342465
yobrenoops;2017-09-13 13:07;4;8;"Who knew analysing the sewer system was so interesting. Loads of great ideas here! #EARLConf2017 pic.twitter.com/oOE79WtcuO";;;#EARLConf2017;"907938840786206720";https://twitter.com/yobrenoops/status/907938840786206720
dmi3k;2017-09-13 12:39;1;1;"Great presentation at #EARLConf2017 , btw! https:// twitter.com/dmi3k/status/9 07931518152200197 …";;;#EARLConf2017;"907931810377728006";https://twitter.com/dmi3k/status/907931810377728006
LauraSMango;2017-09-13 12:17;3;8;"Such a great setting for #EARLconf2017 pic.twitter.com/bX7cQZ3WiZ";;;#EARLconf2017;"907926275821633536";https://twitter.com/LauraSMango/status/907926275821633536
Lynn_M_Pope;2017-09-13 12:16;1;2;"Shiny dazzles and gives hindsight. #EARLConf2017 pic.twitter.com/ExgMF9BUiZ";;;#EARLConf2017;"907926069700960257";https://twitter.com/Lynn_M_Pope/status/907926069700960257
earlconf;2017-09-13 12:16;3;4;"Want a free t-shirt? Pop by the @MicrosoftR stand to do their survey! #EARLConf2017 pic.twitter.com/Hc6bB5rOLZ";;@MicrosoftR;#EARLConf2017;"907926024876326912";https://twitter.com/earlconf/status/907926024876326912
DTsar3;2017-09-13 12:14;2;6;"And then @JennyBryan 's talk at #EARLConf2017 inspires you to join @RLadiesLondon event because you have the git-guilt pic.twitter.com/KLwJjoTwIv";;@JennyBryan @RLadiesLondon;#EARLConf2017;"907925392975155200";https://twitter.com/DTsar3/status/907925392975155200
LauraSMango;2017-09-13 12:10;2;4;"Great talks from @bashlee_R and @nic_crane #EARLconf2017 pic.twitter.com/WYa7DNlCp3";;@bashlee_R @nic_crane;#EARLconf2017;"907924522980036608";https://twitter.com/LauraSMango/status/907924522980036608
revodavid;2017-09-13 12:08;8;23;"Using R to detect fatbergs in the Northumbria sewer system by modeling overspills #EARLConf2017 #rstats pic.twitter.com/K7AchNnTzn";;;#EARLConf2017 #rstats;"907923998805315585";https://twitter.com/revodavid/status/907923998805315585
chrissyatmango;2017-09-13 12:04;2;3;"Bosch presentation from Tomas Jirotka: Using R in manufacturing process development #EARLConf2017 pic.twitter.com/BVkrTvjyP3";;;#EARLConf2017;"907922930935484416";https://twitter.com/chrissyatmango/status/907922930935484416
dmi3k;2017-09-13 12:04;2;6;"Mystery talk by @aimeegott_R #EARLconf2017 pic.twitter.com/RMRQInlf67";;@aimeegott_R;#EARLconf2017;"907922876204032001";https://twitter.com/dmi3k/status/907922876204032001
Lynn_M_Pope;2017-09-13 12:03;2;2;"Combined sewer overflow, setting the scene, with Dr Joy McKenny. #EARLConf2017 pic.twitter.com/3IUeXhbWeZ";;;#EARLConf2017;"907922737347383297";https://twitter.com/Lynn_M_Pope/status/907922737347383297
chrissyatmango;2017-09-13 11:55;1;2;"SAS to R: Doing it right ( part two) @nic_crane #EARLConf2017 pic.twitter.com/qlcJPamXHL";;@nic_crane;#EARLConf2017;"907920631806808064";https://twitter.com/chrissyatmango/status/907920631806808064
dmi3k;2017-09-13 11:55;1;6;"Proof of concept? Deploy microservices with #plumbr . Map out the SAS to #rstats conversion project scope with #sasMap #EARLconf2017 pic.twitter.com/9sRVPJV1p4";;;#plumbr #rstats #sasMap #EARLconf2017;"907920626442272769";https://twitter.com/dmi3k/status/907920626442272769
Lynn_M_Pope;2017-09-13 11:51;5;7;"Rachel Kirkham, "Make your apps user friendly, retain enthusiasm" #EARLConf2017 pic.twitter.com/y4jzVzcjR4";;;#EARLConf2017;"907919672275808256";https://twitter.com/Lynn_M_Pope/status/907919672275808256
yobrenoops;2017-09-13 11:50;1;2;"Learning the art of the possible in migrating from SAS to R. Really interesting approaches. #EARLConf2017 pic.twitter.com/PPHKmA8gIG";;;#EARLConf2017;"907919403722919936";https://twitter.com/yobrenoops/status/907919403722919936
dmi3k;2017-09-13 11:45;4;4;"Replacing SAS? Evolution not revolution. @bashlee_R gives example of exportable reproducible R code with Shiny #EARLconf2017 pic.twitter.com/2zK2YwvbBK";;@bashlee_R;#EARLconf2017;"907918153421873153";https://twitter.com/dmi3k/status/907918153421873153
DTsar3;2017-09-13 11:43;2;5;"When regulation surprises you by retrospectively giving you a golden dataset #EARLconf2017 @earlconf by Timothy Wong @centricaplc pic.twitter.com/FwlylpYB6H";;@earlconf @centricaplc;#EARLconf2017;"907917638462046210";https://twitter.com/DTsar3/status/907917638462046210
chrissyatmango;2017-09-13 11:41;3;2;"SAS to R: Doing it right @bashlee_R #EARLconf2017 pic.twitter.com/Q8DYbSbU7q";;@bashlee_R;#EARLconf2017;"907917032640958465";https://twitter.com/chrissyatmango/status/907917032640958465
Lynn_M_Pope;2017-09-13 11:38;6;5;"National audit office work led to audited savings of £1.2 billion in 2015! #EARLConf2017 pic.twitter.com/CGVH3LX09p";;;#EARLConf2017;"907916362642857985";https://twitter.com/Lynn_M_Pope/status/907916362642857985
hfcfrick;2017-09-13 11:36;3;2;"Another example for a package choosing workflow from Cathy Atkinson at #EARLConf2017 #RLadies (pre tidytext!) pic.twitter.com/b79es2QUTC";;;#EARLConf2017 #RLadies;"907915835800420352";https://twitter.com/hfcfrick/status/907915835800420352
dmi3k;2017-09-13 11:31;6;8;"Not all SAS need to be converted! Be prepared for surprises #EARLconf2017 pic.twitter.com/BpqYAkHnp9";;;#EARLconf2017;"907914705112625152";https://twitter.com/dmi3k/status/907914705112625152
NeilForrest;2017-09-13 11:26;2;3;"#EARLConf2017 considerations for SAS TO R. pic.twitter.com/naaAp9Eymp";;;#EARLConf2017;"907913465091776512";https://twitter.com/NeilForrest/status/907913465091776512
dmi3k;2017-09-13 11:22;1;4;"For many people SAS is predominantly NOT the language. Requires more tools in addition to #rstats to replace SAS #EARLconf2017";;;#rstats #EARLconf2017;"907912446886768640";https://twitter.com/dmi3k/status/907912446886768640
dmi3k;2017-09-13 11:15;3;6;"Why leave SAS: License fees, yes, but most importantly innovation(value) and community(ecosystem) #EARLConf2017";;;#EARLConf2017;"907910715276713984";https://twitter.com/dmi3k/status/907910715276713984
nic_crane;2017-09-13 11:14;4;8;"Lots of reasons to move from SAS to R - start with innovation! #EARLConf2017 pic.twitter.com/nzFKV4R4Q8";;;#EARLConf2017;"907910467728941056";https://twitter.com/nic_crane/status/907910467728941056
dmi3k;2017-09-13 11:12;6;9;"Shrinking the footprint of SAS. Coexistence with the guerrilla. It's all about the users #EARLconf2017 pic.twitter.com/SLLAVUpzvJ";;;#EARLconf2017;"907909811865624576";https://twitter.com/dmi3k/status/907909811865624576
Lynn_M_Pope;2017-09-13 11:11;4;6;"Gregoire Gauriot at Mango, industries we work with #EARLConf2017 pic.twitter.com/8QqyIqTvMp";;;#EARLConf2017;"907909713781821440";https://twitter.com/Lynn_M_Pope/status/907909713781821440
yobrenoops;2017-09-13 10:54;2;7;"Awesome talk from @JennyBryan about Workflows and lists in data frames. Will be using more Lego for visualisations #rstats #EARLConf2017 pic.twitter.com/sgVvzddu1d";;@JennyBryan;#rstats #EARLConf2017;"907905289977987072";https://twitter.com/yobrenoops/status/907905289977987072
nic_crane;2017-09-13 10:45;1;6;"@JennyBryan finally persuading me to stop hating on list-columns #EARLConf2017 #rstats pic.twitter.com/7SHaoZLVO9";;@JennyBryan;#EARLConf2017 #rstats;"907903108369534976";https://twitter.com/nic_crane/status/907903108369534976
R_grrrl_;2017-09-13 10:37;2;4;"Enjoyed the lego mini figures explanation of purrr @JennyBryan #EARLConf2017";;@JennyBryan;#EARLConf2017;"907901133032652800";https://twitter.com/R_grrrl_/status/907901133032652800
AyoAkiwowo;2017-09-13 10:36;4;9;"@JennyBryan explaining purrr::map using #lego #EARLConf2017 @earlconf pic.twitter.com/XKXzEc47xc";;@JennyBryan @earlconf;#lego #EARLConf2017;"907900662893219840";https://twitter.com/AyoAkiwowo/status/907900662893219840
Josepespasa;2017-09-13 10:35;1;3;"Jenny Bryan explaining purrr R package with Lego. #EARLConf2017 pic.twitter.com/fbyULv7y07 – bei Tower Bridge Exhibition";;;#EARLConf2017;"907900608518246400";https://twitter.com/Josepespasa/status/907900608518246400
Tomas_Bagdonas;2017-09-13 10:35;4;8;"Learning #R through Lego in #EARLConf2017 #london pic.twitter.com/ZK7iyxosVI";;;#R #EARLConf2017 #london;"907900513571700737";https://twitter.com/Tomas_Bagdonas/status/907900513571700737
neilcharles_uk;2017-09-13 10:34;2;3;"Code in the keynote. Code and Lego. I like it here at #EARLConf2017 pic.twitter.com/g9an7cF6HV";;;#EARLConf2017;"907900359129096192";https://twitter.com/neilcharles_uk/status/907900359129096192
itsjustkonrad;2017-09-13 10:34;3;4;"I'm speaking about scaling #shiny apps at @earlconf today. Come find me! #rstats #EARLConf2017 #london";;@earlconf;#shiny #rstats #EARLConf2017 #london;"907900272680296448";https://twitter.com/itsjustkonrad/status/907900272680296448
richatmango;2017-09-13 10:25;4;21;"Packed room at #EARLConf2017 listening to @JennyBryan talk #datascience workflows #rstats pic.twitter.com/O1rG4KoHL8";;@JennyBryan;#EARLConf2017 #datascience #rstats;"907898102199324672";https://twitter.com/richatmango/status/907898102199324672
earlconf;2017-09-13 10:25;0;2;"Today's excellent lineup continues with @JennyBryan . #EARLConf2017 #rstats pic.twitter.com/VTFauoc3g6";;@JennyBryan;#EARLConf2017 #rstats;"907897932875255808";https://twitter.com/earlconf/status/907897932875255808
